genome,MC02(8-10cmbsf),MC02(28-30cmbsf),D1T1(0-2cmbsf),D1T1(4-6cmbsf),D1T2(4-6cmbsf),D1T2(24-26cmbsf),T1B3R1(0-3cmbsf),T1B3R2(0-3cmbsf),T1B5(0-2cmbsf),T1B5(8-10cmbsf),T1B5(28-30cmbsf),T1B5(38-40cmbsf),T1B8(2-4cmbsf),T1B8(16-18cmbsf),T1L6T1(0-3cmbsf),T1L6T2(0-3cmbsf),T1B10(0-2cmbsf),T1B10(36-38cmbsf),T1B10(44-46cmbsf),T1B11(0-3cmbsf),T3L11(0-3cmbsf),T3L11(6-9cmbsf),T3L11(12-15cmbsf),T3L11(18-21cmbsf),T3L8(0-3cmbsf),T3L8(6-9cmbsf),T3L8(12-15cmbsf),T3L7(18-21cmbsf),T3L14(0-2cmbsf),T3L14(4-6cmbsf),T3L14(6-8cmbsf),T3L14(12-14cmbsf),T3L14(18-20cmbsf),T1L10(0-3cmbsf),T1L10(6-9cmbsf),T1L10(12-15cmbsf),T1L10(18-21cmbsf)
B55T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003913081,0,0,0,0.033969246,0.017306454,0,0.038598854,0.10624343,0.03684554,0,0.06501391,0.07522603,0,0,0.045976996,0.038442872,0.056669235,0.09846667,0,0.04517709,0.034522995,0.012507808,0
B63T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008483727,0,0,0.029080248,0.17386894,0.04030768,0.029284988,0.020215048,0,0.02429678,0.16681622,0,0,0.009294176,0,0
B26T1B8,0,0,0,0,0,0,0,0,0,0,0.02364797,0.003247577,0.030445643,0.06616341,0,0,0,0.036846913,0.023071693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B19T1L6,0,0,0,0,0,0,0.033622205,0.030866481,0.04690361,0.043928985,0.034509726,0.076241866,0.031402312,0.025053853,0.118534185,0.07563603,0.08623381,0.04080701,0.027781712,0.029458782,0.054189507,0.04544986,0.034586627,0.032917112,0.055356197,0.037611455,0,0.029208397,0.040129047,0.048965316,0.05973861,0.047588497,0.048983432,0.069337174,0.0841439,0.07228467,0.041906677
B8T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07904279,0.20429452,1.6971289,0.027157903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11T1L6,0,0,0,0,0,0,0.024410084,0.018817361,0.013553299,0,0,0.00410036,0.00912038,0.012068686,0.11642216,0.047395177,0.13043907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B62T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.042376578,0.003301315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B18T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07146969,0,0,0,0.023710094,0,0,0,0.060455278,0.06697696,0.09046578,0,0,0.035533827,0.020327805,0,0
B13T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014069383,0,0.018185908,0.027660102,0.052598152,0.0316758,0.028597252,0.023191104,0,0,0,0.012437264,0.030653426,0.039806526,0.02567089,0,0.019889802,0.056325514,0
B11T3L11,0,0,0,0,0,0,0,0,0,0,0,0.008542903,0.004729661,0.007315057,0,0,0,0,0.012124597,0,0.11914053,0.09997912,0.011472546,0,0.09964712,0.04576233,0,0,0.09833071,0.11430238,0.13967137,0.074030854,0,0.082019806,0.0576419,0.03168225,0
B49T1B8,0,0,0,0,0,0,0,0,0.009958864,0,0,0,0.04842009,0.023772648,0,0,0,0.021802628,0.0210546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04479432,0.07386596,0.058616318,0.03127569,0.16345489,0.15689704,0.06551195,0.12364439,0.04950078,0.04494616,0.077573165,0.15363601,0,0.080644436,0.1188171,0.11247037,0.18959725
B4T1L6,0.01978141,0.026913024,0,0.010010613,0.014645884,0.024675876,0.039046038,0.04910135,0.046440348,0.04790581,0.08990835,0.10924309,0.08299722,0.0871284,0.15560213,0.117280945,0.06016602,0.04740485,0.07396717,0.066563845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B14T1B3,0.03759612,0.057120427,0.021222662,0.026462015,0.093492135,0.08646514,0.06325991,0.044457488,0.03897572,0.008331277,0.09552828,0.12448045,0.09912863,0.23639289,0.026346866,0.04462251,0,0.031581383,0.02563802,0.04458618,0.009689784,0.013717213,0,0,0,0,0,0,0,0,0,0,0,0.029616745,0.01873296,0,0
B19T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0.002652099,0,0,0,0,0,0,0,0.02130962,0.01965867,0.030420918,0.008873466,0.023001546,0.019350812,0,0,0.044011675,0.028453417,0.039871816,0.05017391,0.065330565,0.031371225,0.021597145,0.04269382,0.045133006
B14T1B5,0,0,0,0,0,0,0,0,0.020634891,0.031960677,0.10186009,0.19154423,0.068033576,0.1284548,0.02064407,0,0,0.01660523,0.03178779,0.017932523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009998131,0.013962152,0
B45T1B5,0,0,0,0,0,0,0,0.018519396,0.01319877,0.009340043,0.020520935,0.024436321,0.006561411,0.012475526,0.011281962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B22T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032302495,0.034902133,0,0,0,0,0,0,0,0,0.014513268,0,0,0.020265874,0.015526953,0,0
B89T1L10,0,0,0,0,0,0,0.027352426,0.021997795,0,0,0,0,0,0,0.045644723,0.097002484,0,0,0,0,0.014176383,0.013030459,0.02517216,0.03520527,0,0.030336076,0,0,0.10985219,0.055293426,0.014197542,0,0,0,0.034293327,0.13670239,0.038980905
B32T1B5,0.015282466,0,0,0,0.012530268,0,0,0,0.01585404,0.045134004,0.049812958,0.052015256,0.019897336,0.01712745,0.010620724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4T1B3,0.018303838,0.017239371,0.026623333,0.024694102,0.014971873,0,0.05756027,0.08742046,0.0348718,0,0,0.008727652,0.011474609,0.007989945,0.05065972,0.07542131,0,0,0.01142602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5T1B8,0,0,0,0,0,0,0,0,0.008511051,0.023224786,0.09963671,0.079426415,0.12945844,0.026692966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B82T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.1254343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017076159,0.015837211,0.015381855,0.015846895,0,0.020815525,0.021912724,0,0,0.03298718,0.027837956,0.040245492,0.049741406,0.029261189,0.016557274,0.014536018,0.008318621,0
B112T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.003022301,0.012474248,0,0,0,0.029299397,0.027235368,0,0.12838107,0.16834679,0.058282144,0,0.13291071,0.14274895,0.049125858,0,0.13095903,0.09347124,0.12114111,0.18960762,0,0.28063837,0.22250192,0.06116495,0
B21D1T2,0.05218898,0.035801586,0.033083994,0.045845736,0.16938788,0.10470179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B61T1L10,0,0,0,0,0,0,0,0,0,0,0,0.004308423,0,0,0,0,0,0,0,0,0.013585427,0.011833459,0.013254387,0,0.026637148,0.02778937,0,0,0,0.0109052,0.013708987,0.025924701,0.031116484,0.033039972,0.05117435,0.05117418,0.020804029
B17T3L8,0,0,0,0,0,0,0.13901544,0.09612401,0.038604703,0.041548572,0,0,0.00244349,0,0.3144945,0.40329087,0,0,0,0.23453785,6.2246804,4.2014976,2.6028392,0.252188,3.329681,3.7863166,2.66395,0.049080312,3.1803415,5.2079177,4.0911407,3.2713714,2.5409212,4.0695567,4.770975,4.301096,1.4563675
B46T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008832725,0.03189116,0.020276506,0.026436368,0.026620967,0,0.04625926,0.15622678,0.054660246,0,0.0588385,0.031000584,0.033592865,0.04323049,0,0.075457126,0.14956518,0.043083042,0.043506354
B1T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012720538,0.011046995,0.013846669,0,0.02295285,0.023703465,0,0,0.020450862,0.019428529,0.03522452,0.065625176,0.054791667,0,0.018791893,0.017271515,0
B19T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028246818,0.015751662,0.010432956,0,0,0,0.031786032,0,0,0,0,0,0,0.007908907,0.109399095,0.049366675
B25T1B10,0,0,0,0,0,0,0,0,0.007774796,0.021349978,0.026378563,0.04373047,0.030013595,0.04162216,0.028700396,0.024138866,0.35141304,0.12788573,0.16591857,0.015452698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9T3L11,0,0,0,0,0,0,0,0,0,0,0.018753525,0,0.007488627,0,0,0,0,0,0.014165018,0,0.028577002,0.1065448,0.037498627,0,0,0,0,0,0,0.013576408,0.017811783,0,0,0.027993299,0.07290579,0.029356962,0
B80T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016701343,0.02358127,0,0,0,0,0.088510126,0.21967827,0.05812947,0.07371103,0.03571115,0.045242067,0,0.13648039,0.14469543,0.04043327,0.043186005,0.047127362,0.04657265,0.022451362,0.020712297,0.02271201,0.020653697
B2T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0.006242213,0.003596681,0,0,0,0.029755196,0.027517935,0,0.15003288,0.20039153,0.3762391,0.097733445,0.18514729,0.5558389,3.2938278,0.15124957,0.11968659,0.24507484,0.21061124,0.38402495,0.54559773,0.19916753,0.36583772,0.25862622,0.18678902
B39T1B5,0,0,0,0,0,0,0,0.031023242,0.008525172,0,0.03730971,0.078747295,0.002932449,0.010662694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B67T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.059350792,0.09237348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B84T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.065917976,0.012086562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B29T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009717719,0.17636967
B5T1L6,0,0,0,0,0,0,0.20224407,0.28740966,0.17958294,0.009971486,0,0,0,0,1.6324568,0.72062767,0,0,0,0.037941586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B38T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0.013138508,0.027067186,0,0,0.14802924,0.09677397,0.07280272,0.012500898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B13T1L6,0.023970908,0.02456229,0,0,0.018709803,0.013236675,0,0,0.04196561,0.007848986,0,0.00474751,0.02758767,0.006447999,0.15445076,0.055477407,0,0.017306302,0.011103653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B42T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024818318,0.021241857,0.038124852,0,0.03294902,0.035171714,0.0477586,0,0.056153253,0.04159459,0.058573004,0.044036876,0.10685689,0.033253293,0.031641304,0.0831536,0.07657835
B2T1B10,0,0,0,0,0,0,0,0,0,0,0,0.012043565,0,0,0,0,0,0.025255326,0.15060845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015636988,0.024233943,0
B42T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028627973,0.026705163,0.022889445,0,0,0,0,0,0,0.012564124,0.014313096,0,0,0,0.017970433,0,0
B30T1B8,0,0,0,0,0.012528683,0.02753243,0,0,0.023451451,0,0,0.009551259,0.08596464,0.053867947,0,0,0.060638774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030194147,0.028995503,0.03200016,0,0,0.028605398,0,0,0.02716613,0.03136208,0.044087533,0.061472762,0.033323973,0,0.010251833,0.03206125,0.018129276
B5T1B5,0,0,0,0,0,0,0,0,0,0,0.19516149,0.17911159,0,0,0.012757313,0,0,0.015739989,0.023519179,0.026258485,0,0,0.034182847,0.014565959,0,0.021767668,0,0,0,0,0,0,0.03717329,0,0.03383323,0.0307895,0.022836149
B43T1B5,0,0,0,0,0,0,0,0,0,0.018485157,0.18265642,0.02580473,0.013759232,0.057428032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B8MC02,0.091876455,0.060058564,0.01846941,0.029877575,0.03772237,0.018502291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B8T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9969998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3T1B3,0.047047768,0.03256164,0.009235546,0.022064246,0.025871009,0.02452992,0.051893152,0.041894536,0.10116956,0.10415834,0.15301609,0.08437508,0.07109085,0.06909642,0.037635766,0.028209355,0.1157536,0.020687273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B95T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.00365214,0,0.012930853,0,0,0,0,0.014598974,0.033993877,0.04981426,0.040346503,0,0.03627232,0.049259357,0,0,0.0345351,0.017252868,0.027725091,0.037637964,0.03351345,0.1609751,0.09354375,0.056403913,0
B97T1L10,0,0,0,0,0,0,0,0,0.008666936,0,0.017414557,0.027159126,0.018400796,0.016943416,0.017058121,0.013032806,0,0.015728822,0.015382161,0.02958206,0.052744467,0.037277717,0,0,0.03198322,0,0,0,0.07502137,0.044447422,0.0629606,0,0,0.09168638,0.09983487,0.04748299,0.014892944
B78T1B5,0,0,0,0,0,0,0,0,0,0,0,0.031658977,0.005052662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B63T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012900296,0.011703509,0.017517628,0,0.02130724,0.018765137,0,0,0,0.015012412,0.020622374,0,0,0.06836154,0.050279256,0.013593569,0
B19T1B5,0,0,0,0,0,0,0,0,0.009072286,0.024789743,0.11459329,0.15449314,0.005885079,0.15449165,0,0,0,0,0.015889801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B28T1L10,0,0,0,0,0,0,0,0,0,0,0.014632907,0.032281373,0.013835595,0.03488646,0,0,0,0.06565675,0.08124117,0,0,0.010052285,0.017360149,0.025458839,0,0,0,0.040092256,0,0,0,0,0,0.033362113,0.08863284,0.04672924,0.048674066
B16T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34218666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B30T1B5,0,0,0,0,0,0,0,0,0,0.015577922,0.07085745,0.09819114,0.024746591,0.035680972,0,0,0,0.019321315,0.021374296,0.07984384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B17T1B3,0,0,0,0,0,0,0,0.02726913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4D1T1,0.028710969,0.026580086,0.06368434,0.05868053,0.017766688,0,0.025421107,0.039258633,0.017307077,0,0,0.004524451,0.004236042,0,0.025167966,0.03317811,0,0,0.008393737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9T1B3,0,0,0,0,0,0,0,0,0.011867216,0,0.049539693,0.032825276,0.0373293,0.10092152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B21T1L6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055497233,0.06252407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B32T1L10,0,0,0,0,0,0,0,0,0.01348296,0.014262512,0,0.02366479,0.012453591,0.010137415,0.032557283,0.021641066,0.10242803,0.057590075,0.06135177,0.035741333,0.1778485,0.15082286,0.16613097,0.065446965,0.14228314,0.1350669,0.07226508,0.07301304,0.14694646,0.13918196,0.22043715,0.23852204,0.1345854,0.23099719,0.37165743,0.38505667,0.18650995
B17T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0.03546572,0.03490698,0,0,0,0.06840749,0.44611964,0.016537018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B52T1B8,0,0,0,0,0,0,0,0,0,0,0.020187324,0.009173865,0.08023812,0.01639139,0,0,0,0.03869489,0.07024718,0,0.018312763,0.026339443,0.0131052,0,0,0,0,0,0,0.011407166,0,0,0,0,0.016364673,0.0973806,0.03025975
B4T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029227799,0.048023053,0.043009978,0,0.06275768,0.063332155,0.045300547,0,0.1764559,0.04355294,0.07540258,0.09953581,0.02399522,0.038825713,0.0198958,0.00866669,0
B43T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003793494,0,0,0,0,0,0,0.009310093,0.009563683,0,0,0,0,0,0,0,0.012440925,0.009695816,0,0,0.035487395,0.031718418,0.020392612,0
B22T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2419518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023853369
B73T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023907498,0.03942505,0,0.022912221,0.03284462,0,0,0,0,0,0.027937759,0,0.017659718,0.034286458,0.07510992,0.06683279
B96T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.023921283,0.027356189,0,0,0,0,0.01171212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B8T1B3,0.031036384,0.018435514,0.015490885,0.02843064,0.06197077,0.011102029,0.023050223,0.03908699,0.047214307,0.06224138,0.052434698,0.06859339,0.051687844,0.07711463,0.023634143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B19T1B8,0,0,0,0,0,0,0,0,0,0,0,0.004411898,0.083793506,0.051874284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007040215,0,0
B99T1B8,0,0,0,0,0,0,0,0,0,0,0,0.011638468,0.02096465,0.037987005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6T1B10,0,0,0,0,0,0.02039758,0,0,0,0,0,0.006509691,0.060132902,0.017781263,0,0,0.26700878,0.23661444,0.041607395,0,0.011095161,0,0,0,0.03331087,0,0,0,0,0.024071774,0.020417066,0,0,0.021407966,0.055782173,0.013717526,0
B19D1T1,0,0,0.018552294,0.029935058,0.013673282,0.023167567,0,0,0.017324125,0,0.059842017,0.045904957,0.05154139,0.13883145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B70T1B8,0.0208916,0.021406986,0,0,0.016425107,0.01078156,0,0,0.03728577,0.008673163,0,0.003468649,0.059709925,0.007730009,0.031116702,0.020933256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B63T1B5,0,0,0,0,0,0,0,0,0.011841924,0,0,0.068901114,0.011884123,0,0.01998155,0.014099622,0,0.025421748,0.017650874,0,0,0.014465334,0,0,0,0,0,0,0,0,0,0,0,0.019910831,0.016276427,0,0
B13T1B5,0,0,0,0,0,0,0.027287565,0.029413598,0.029726153,0.28497458,0,0,0.022350175,0.007104185,0.038600903,0.063263126,0.17724037,0.080971,0.081933595,0,0.017644642,0.019745879,0,0,0,0,0,0,0.0489552,0.018330606,0.01772572,0,0,0.03302369,0,0.012696192,0
B102T1B8,0,0.019254977,0,0,0,0.021452239,0.02095267,0.024815174,0.024908824,0.029435076,0.06628551,0.0656641,0.088330284,0.09898002,0.053268895,0.042069033,0,0.022816727,0.043705918,0.04879646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B79T1B5,0,0,0,0,0,0,0,0,0,0,0.039338812,0.07277843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46293247,0,0,0,0.56009763,0,0,0,0,0,0,0,0,0.018530577
B15T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01463769,0,0.02218312,0.08522066,0.052750573,0,0,0,0,0.0346647,0,0,0,0
B65T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013474751,0.060630683,0.033410266,0,0.10923039,0.21601112,0,0,0,0,0.027346207,0.17869896,0,0,0.26980898,0
B20T1L6,0,0,0,0,0,0,0,0,0.008037643,0,0,0.016659252,0.016041776,0,0.06947398,0.05741613,0,0,0.011215361,0,0,0.010398507,0,0,0,0,0,0,0,0,0,0,0,0,0.010370561,0,0
B2T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0.013065795,0.007468998,0,0,0,0.10993263,0.09573361,0.02371081,1.1105169,0.9399329,0.42503053,0.07014681,0.8064219,0.34317732,0.66262394,0.111916654,0.86271495,1.3875598,1.3664069,0.63583714,0.18454304,0.9320651,0.5434611,0.19287556,0.11041347
B27T1B5,0,0,0,0,0,0,0,0,0,0,0.050314423,0.052165564,0.004739842,0.0093937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B58T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009462059,0.025813162,0.017639298,0,0.020779073,0.019703802,0,0,0,0,0,0.0253337,0,0.023823164,0.018791849,0.065641455,0.039643236
B9D1T2,0,0,0,0,0,0.07609028,0,0,0,0,0,0,0.007662357,0.005245443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B15T1B8,0,0.038039856,0.009648015,0.009819358,0.02278053,0.036003895,0.018663319,0,0.022377694,0,0.21895339,0.23219465,0.4392377,0.5838847,0.033815734,0.05261203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007574868,0,0
B29T3L14,0,0,0,0,0,0,0,0,0.025702463,0.018878885,0,0,0.003832873,0,0.04041444,0.03147654,0.2170234,0.11434532,0.02605813,0,0.1131607,0.059522837,0,0,0.06086737,0,0,0,0.21231368,0.10328481,0.1165614,0.029395154,0,0.13978559,0.043309033,0.016402058,0
B22T1B5,0.015076163,0.01207538,0.018311046,0.020331793,0.015560207,0.01640027,0.055510234,0.044720795,0.03983181,0.041344304,0.040202565,0.062272143,0.022904823,0.046897043,0.041600503,0.06007422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B31T1B5,0,0,0,0,0,0,0,0,0,0,0,0.16695084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B14T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011306065,0.019901112,0.05430494,0.028389554,0.027279537,0.021409875,0,0.018329404,0,0.011409556,0.024056528,0.05301131,0.032575734,0.022098437,0.051027436,0.047196627,0.024077335
B68T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24173334,0.22824067,0,0,0.07043011,0,0,0,0.07486948,0.13929072,0.1189178,0,0,0.1202735,0,0.012902626,0
B6D1T2,0.07097274,0.05635413,0.020610837,0.042989913,0.117735356,0.30333424,0,0,0.011380293,0.020431597,0,0,0.010875837,0.005705596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B22T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.084066994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B24D1T2,0.07412205,0.039697602,0.035925813,0.06697841,0.23805982,0.03183048,0,0.025137087,0.05767896,0.07982189,0.072231606,0.095387876,0.06371896,0.101052,0.026968118,0.013714531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B76T3L11,0,0,0,0,0,0,0,0,0.008913724,0.009164366,0,0.015978867,0.008281234,0.008392945,0.038424686,0.034583278,0,0.037808657,0.026812576,0.03381079,0.30168435,0.21571435,0.2632942,0.12503819,0.18609385,0.18679765,0.11575105,0.06258112,0.278896,0.20475666,0.31668252,0.36152977,0.27030846,0.21850899,0.269412,0.19288394,0.08695968
B15T1B5,0,0,0,0,0.020901712,0.029539213,0.026692823,0.023746088,0.05629916,0.16940276,0.081583284,0.1360174,0.059332088,0.027392732,0.08972879,0.065248534,0.09443457,0.06729004,0.105007984,0.022808906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B29T1B10,0,0,0,0,0,0,0,0,0.014569748,0,0.032093816,0.034992747,0.04140061,0.04743553,0,0,0.1840396,0.2010213,0.105430715,0.13954252,0.13962603,0.085742086,0.025870247,0.018047325,0.091489814,0,0,0.015197513,0.08743326,0.087405406,0.07576257,0,0,0.2013611,0.1970976,0.021482803,0.077603556
B8T1L6,0,0,0,0,0,0,0,0.01938667,0.018733151,0.008857479,0.016212419,0.016534798,0,0.019534381,0.08859872,0.05911553,0.09948046,0.03560151,0.11771107,0.078969285,0.018076079,0.008894331,0,0,0,0,0,0,0,0.029062102,0.02317329,0,0,0.026164275,0.009452703,0,0
B13T1B8,0,0,0,0,0,0.010543709,0.027593747,0.026474932,0.046604495,0.045096386,0.03502555,0.063817404,0.055769496,0.04169619,0.06343886,0.042557303,0.09561636,0.038982466,0.023913594,0.031815268,0.04722237,0.038214695,0.021887831,0.023345286,0.04208229,0.02172893,0,0.021913216,0.034757297,0.041007843,0.047872826,0.033212718,0.026315033,0.06898257,0.07346728,0.051814884,0.034046646
B79T1L10,0,0,0,0,0,0,0,0,0.013351533,0,0,0.006361968,0.008834809,0.014135498,0.031889528,0.045424994,0,0,0,0.04397342,0.03980893,0.013148016,0,0,0.042710494,0,0,0,0.20752904,0.096701734,0.056378976,0,0,0.2358625,0.00610255,0.07145246,0.07085832
B79T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48588845,0,0,0,0.051162962,0,0,0,0,0,0,0,0,0
B3T1B11,0,0,0,0,0,0,0,0.018353943,0.022422338,0.07942761,0.04375412,0.023117023,0.020756291,0.006124197,0.14661978,0.044502225,0.30792105,0.1547287,0.13156372,0.25021526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B78T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.032349136,0.13019928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
