genome,MC02(8-10cmbsf),MC02(28-30cmbsf),D1T1(0-2cmbsf),D1T1(4-6cmbsf),D1T2(4-6cmbsf),D1T2(24-26cmbsf),T1B3R1(0-3cmbsf),T1B3R2(0-3cmbsf),T1B5(0-2cmbsf),T1B5(8-10cmbsf),T1B5(28-30cmbsf),T1B5(38-40cmbsf),T1B8(2-4cmbsf),T1B8(16-18cmbsf),T1L6T1(0-3cmbsf),T1L6T2(0-3cmbsf),T1B10(0-2cmbsf),T1B10(36-38cmbsf),T1B10(44-46cmbsf),T1B11(0-3cmbsf),T3L11(0-3cmbsf),T3L11(6-9cmbsf),T3L11(12-15cmbsf),T3L11(18-21cmbsf),T3L8(0-3cmbsf),T3L8(6-9cmbsf),T3L8(12-15cmbsf),T3L8(18-21cmbsf),T3L14(0-2cmbsf),T3L14(4-6cmbsf),T3L14(6-8cmbsf),T3L14(12-14cmbsf),T3L14(18-20cmbsf),T1L10(0-3cmbsf),T1L10(6-9cmbsf),T1L10(12-15cmbsf),T1L10(18-21cmbsf)
B37T1B10,0,0,0,0,0,0,0,0,0.01053176,0.01726277,0.029472338,0.044366937,0.03287518,0.053020805,0.02024599,0,0.12867807,0.06258696,0.102493994,0.030209659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014060966,0.016909812,0
B110T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01794853,0.014324905,0,0,0,0,0,0,0,0,0.03329734,0,0,0.09789417,0.37540266
B15T1B10,0,0,0,0,0,0,0,0,0,0,0,0.024284309,0.020627983,0.02112956,0.014385273,0,0.093561605,0.10324693,0.066494115,0,0.00926818,0.013427158,0,0,0,0,0,0,0,0,0,0,0,0.022507451,0.019308703,0,0
B85T1L10,0,0,0,0,0.031042572,0.04404548,0.047058996,0.03232131,0.056620248,0.014573529,0.42495516,0.82298917,0.32863754,0.79367036,0.12116941,0.23484989,0.43026626,0.3593356,0.3059399,0.42326576,0.1285722,0.16189922,0.02398367,0.027904173,0.18333666,0.020529987,0,0.015323798,0.10681043,0.06512466,0.12815087,0,0,0.4514826,0.30903906,0.1136066,0.22568904
B95T1B8,0,0.016311618,0,0,0,0.018728752,0,0,0.010419972,0.046430904,0.07581422,0.015010853,0.07196872,0.07552081,0.020207625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B23T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054141823,0.6139741,0,0,0,1.2231227,0,0,0,0,0,0,0.008390219,0.024856305,0.06431894
B7T1L6,0.06765437,0.043787472,0.01367261,0.031371456,0.049456324,0.03614356,0.044376895,0.04189706,0.1433586,0.14971983,0.19248272,0.14031444,0.10225821,0.10386501,0.18214607,0.1210263,0.3951661,0.07576172,0.030304393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B50T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011647369,0.012987059,0.0642898,0.050203636,0,0.029868927,0.09937911,0.023502499,0,0,0.012053611,0,0.0735818,0,0.011641637,0.010307982,0
B41T3L11,0,0,0,0,0,0,0,0,0.0088167,0.014421214,0,0,0.009969655,0,0.018615745,0.031446543,0.11447951,0.07863948,0.071640365,0,0.05408396,0.05877664,0.121768355,0.059676405,0.043623857,0.06547377,0,0.031423796,0.08753662,0.036164373,0.042433813,0.05670914,0.049311493,0.07142327,0.03457912,0.06599955,0.025888462
B35T1B10,0,0,0,0,0,0,0,0,0,0,0,0.01186442,0,0,0.015897423,0,0.15743509,0.10802441,0.12669493,0.05820873,0.030215302,0.031082027,0.0986317,0.040297147,0.044895228,0.05553592,0.04956794,0.013486696,0.023898961,0.022612236,0.031873636,0.052174527,0.087453,0.045544483,0.101197645,0.0876118,0.06392693
B47T1B5,0,0,0,0,0,0,0,0,0,0,0.018822003,0.075887255,0.012013491,0.011732119,0,0,0,0.01513382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034923982,0.018262599,0.06611617,0,0,0.037571475,0.0364914,0,0,0.01750673,0,0,0.048710324,0,0.011611307,0.024196288,0.017630244
B23T1L6,0,0.018999144,0,0,0.020327082,0,0.0342601,0.03968552,0.013738516,0.058135748,0.034337502,0.019345649,0.06383176,0.041836936,0.15441783,0.22987996,0.22764562,0,0.010531396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B98T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013625841,0,0,0.021906428,0,0,0,0,0,0,0,0,0.023162093,0.052083846,0.030806215
B101T1B8,0,0,0,0,0,0,0,0,0,0,0,0.009158219,0.030135645,0.14700556,0,0,0,0.015035814,0.018088967,0,0.025838876,0.024120605,0,0,0.032330144,0.038938653,0,0,0.021269798,0.03586214,0.03442745,0.03469815,0,0.028580345,0.046349265,0.036453985,0
B39T1B8,0,0,0,0,0,0.021756804,0.030528812,0.031621937,0.025905209,0.027884621,0,0,0.064524174,0.02347252,0.03155064,0.06309626,0.16798472,0.08162394,0.07163316,0,0.013360447,0.017118752,0,0,0,0,0,0,0.04096056,0.014775157,0.013926073,0,0,0.027586421,0.006356934,0.014019124,0
B17T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B24T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B36T1B10,0,0,0,0,0,0,0,0,0.009453886,0,0.041368723,0.009503281,0.015582988,0.031555966,0.014922633,0,0,0.14670719,0.12431753,0,0,0.029201927,0,0,0,0,0,0,0,0,0,0,0,0.07757264,0.020384658,0,0
B18D1T2,0,0.012619123,0,0,0.08149565,0.10892697,0.026576942,0.022861848,0.06455766,0.13995975,0.04645726,0.02318759,0.054509472,0.01625405,0.061298408,0.04196428,0.059136897,0.029427659,0.027219258,0.017928679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B52T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018659627,0.023775408,0.03207782,0.060113505
B80T1B5,0,0,0,0,0,0,0,0,0.016988838,0,0.016986597,0.070217386,0.007363664,0.011979905,0.012608655,0.01753468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B12T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26395518,0.21312231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B100T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45598832,0
B90T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.002183902,0,0,0,0,0,0.008373929,0,0.02138278,0.02384627,0.04895079,0.015123654,0.030212881,0.028901536,0,0,0.019161608,0.018316966,0.022770602,0.04111113,0.06699336,0.054284602,0.041920386,0.12038073,0.11715465
B64T1L10,0,0,0,0,0,0,0,0,0,0,0,0.008929154,0.008741349,0.013924695,0,0,0,0.02129716,0.029066203,0,0.058560178,0.057568155,0.017537717,0,0.06729764,0.10949933,0.03590828,0,0.052324213,0.072286956,0.08122584,0.12141336,0,0.098921135,0.23588139,0.2366009,0.07044929
B27T3L14,0,0,0,0,0,0,0,0,0,0,0,0.009313097,0.00481738,0.007199914,0,0,0,0,0.011011788,0,0.11077184,0.089403965,0,0,0.110975765,0.046944063,0,0,0.13277833,0.14509097,0.18838252,0.09497917,0,0.08741813,0.059798967,0.032140333,0
B35T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005320298,0,0,0,0,0.012384033,0,0.027014818,0.022219243,0.1381975,0.025637157,0.040953923,0.14389783,0.12452852,0.02166497,0.033559345,0.026708366,0.030610135,0.054733433,0.12388869,0.03935584,0.062151887,0.03503556,0.062365394
B33T1B8,0,0,0,0,0,0,0,0,0.012650486,0.009548268,0.054392245,0.025556145,0.098024815,0.073250964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B60T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018495897,0,0,0,0,0,0,0,0,0,0,0.02094626,0.027600693,0.09925715,0
B88T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552225,0,0,0,0.4254072,0,0,0,0,0,0,0,0,0.017247673
B12T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077476986,0.361421,1.2441711,0.027568033,0.3904043,0.34436512,0.17792372,0,0,0,0.38780713,0.98281384,0,0.03206375,0.066428915,0.02642218
B82T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016114032,0.04606593,0,0.023859253,0.053092577,0,0,0,0,0.011245632,0.058732316,0,0.031553548,0.034765758,0.08198854,0.045304254
B42T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15991412,0,0,0,0,0,0,0,0,0,0,0,0,0.31452906
B25T3L14,0,0,0,0,0,0,0,0,0.008378503,0,0,0,0,0,0.012646516,0.017587233,0,0,0,0,0.06478312,0.015273599,0,0,0,0,0,0,0.17822544,0.06397053,0.06900685,0,0,0.038572464,0,0,0
B42T1B8,0,0,0,0,0,0.013007356,0,0,0.014554823,0.02127645,0,0.021513142,0.061029516,0.08196527,0.013763272,0.022416625,0,0,0.024485994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B33T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022455946,0.022170523,0.014698728,0,0.023833003,0,0,0,0.043422136,0.03821209,0.06198277,0.05037726,0,0.028424038,0.040000618,0.034498982,0.013482233
B16D1T1,0.06898402,0.027898077,0.03593455,0.057497315,0.029847296,0,0,0,0.02350257,0.02638713,0.026640788,0.012580916,0.015501623,0.007269307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4T1B11,0,0,0,0,0,0,0,0,0,0,0.020499675,0.015154484,0.013153184,0.022353454,0.021966977,0.019803701,0,0,0.01700383,0.58395654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B13T1B3,0,0,0.013671602,0.009035118,0,0,0.09236575,0.08518948,0.05372438,0.045391127,0.021204615,0.050384145,0.010643568,0.012400574,0.029943878,0.037225652,0,0.013531474,0.01097203,0.036965694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5MC02,0.53698814,0.15187506,0.046691664,0.10255942,0.8632371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B55T1B5,0,0.023334177,0,0,0,0.026536591,0.018872453,0.021342928,0.02164213,0.03569375,0.046436694,0.033104174,0.010136352,0.043436315,0.034528635,0.03499204,0,0,0,0.073272154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B66T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.002072305,0.004524741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022549981,0.0383393,0.08687406,0.05758441
B20T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01813182,0.017185275,0.017798608,0,0,0,0,0,0.022937732,0.017017903,0.020244483,0,0,0.04632058,0.028455738,0.027901309,0.20749095
B91T1L10,0,0,0,0,0,0,0,0,0.008065065,0.01124128,0,0,0.008738254,0.005327161,0.015850244,0.03166074,0.1571598,0.0995533,0.09004994,0,0.020856757,0.023758493,0.059351165,0.03386115,0.025487622,0.04543335,0,0.023418186,0.055502005,0.021701314,0.023250323,0.03748389,0.025738947,0.075722635,0.03357671,0.09270232,0.029581765
B22T3L14,0,0,0,0,0,0,0,0,0.011487467,0,0,0,0.008515303,0,0,0.023241594,0,0,0,0,0.38033867,0.16638553,0,0,0.2422207,0,0,0,0.33135393,0.29957435,0.35190088,0.05244273,0,0.14781804,0.022630593,0.01733151,0
B16T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02062222,0.03213591,0.056778446,0,0.022072349,0.035331283,0,0,0,0,0.016433995,0.037715156,0,0,0.037205983,0.016720794,0.02666695
B35T1B5,0,0,0,0,0,0,0,0,0.014365819,0,0.043929446,0.069647886,0.02421883,0.01887688,0,0,0,0.017469842,0.010791064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010873948,0.013588241,0.119619004,0,0,0,0.10955648,0,0,0,0.18149324,0.1652685,0.25622657,0,0,0.09709799,0.07947318,0,0
B57T3L14,0,0,0,0,0,0,0,0,0,0.014805832,0,0,0,0,0,0,0,0,0.010339088,0,0.012058642,0.00984628,0.03126688,0.012256287,0.029143186,0.029212361,0.07374092,0,0.0269277,0.028150277,0.039018374,0.043018978,0.1135368,0.021453712,0.013018927,0.022544788,0
B15T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009936395,0.011019465,0,0,0,0,0,0,0.01931906,0.020034082,0.031781442,0.04615295,0,0,0.011648898,0.014947402,0
B1T1B11,0,0,0,0,0,0,0.02947568,0.070349455,0.013955271,0.018685374,0.066843025,0.05085804,0.024536703,0.06659878,0.053429328,0.027593061,0.14074999,0.11666874,0.16512944,0.6099672,0,0.009134254,0.017051123,0,0,0.0255944,0,0,0,0,0.011120508,0,0.038671784,0,0.02084448,0.030241808,0.025365798
B106T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033492107,0,0,0,0,0,0,0,0,0.01123586,0.010913475,0,0,0.044981662,0.10058516,0.36915708,0.047509305
B41T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044132292,0.062467672,0.04653277,0.020496367,0.117081724,0.100579344,0.043861024,0.054061983,0.07399788,0.055937164,0.10415351,0.17438227,0,0.069638655,0.0971126,0.0926766,0.15898922
B29T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.07444783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
